69;52;16;29;76;36;1;1;1;1;1;1;ÈÑÒÈÍÀ;76;69;52;36;29;16;ËÎÆÜ;ËÎÆÜ;
43;41;23;36;22;63;1;1;1;1;1;1;ÈÑÒÈÍÀ;63;43;41;36;23;22;ËÎÆÜ;ËÎÆÜ;
21;58;47;89;59;91;1;1;1;1;1;1;ÈÑÒÈÍÀ;91;89;59;58;47;21;ËÎÆÜ;ËÎÆÜ;
3;53;27;82;25;6;1;1;1;1;1;1;ÈÑÒÈÍÀ;82;53;27;25;6;3;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
4;87;68;15;30;65;1;1;1;1;1;1;ÈÑÒÈÍÀ;87;68;65;30;15;4;ËÎÆÜ;ËÎÆÜ;
33;30;42;47;87;75;1;1;1;1;1;1;ÈÑÒÈÍÀ;87;75;47;42;33;30;ËÎÆÜ;ËÎÆÜ;
62;11;95;43;87;53;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;87;62;53;43;11;ËÎÆÜ;ËÎÆÜ;
70;41;94;30;3;69;1;1;1;1;1;1;ÈÑÒÈÍÀ;94;70;69;41;30;3;ËÎÆÜ;ËÎÆÜ;
12;31;52;95;20;30;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;52;31;30;20;12;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
6;94;16;1;10;56;1;1;1;1;1;1;ÈÑÒÈÍÀ;94;56;16;10;6;1;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
8;48;42;69;80;57;1;1;1;1;1;1;ÈÑÒÈÍÀ;80;69;57;48;42;8;ËÎÆÜ;ËÎÆÜ;
89;8;92;100;23;86;1;1;1;1;1;1;ÈÑÒÈÍÀ;100;92;89;86;23;8;ËÎÆÜ;ËÎÆÜ;
25;92;20;59;35;23;1;1;1;1;1;1;ÈÑÒÈÍÀ;92;59;35;25;23;20;ËÎÆÜ;ËÎÆÜ;
75;85;93;57;46;97;1;1;1;1;1;1;ÈÑÒÈÍÀ;97;93;85;75;57;46;ËÎÆÜ;ËÎÆÜ;
64;65;42;90;56;77;1;1;1;1;1;1;ÈÑÒÈÍÀ;90;77;65;64;56;42;ËÎÆÜ;ËÎÆÜ;
52;74;38;85;83;59;1;1;1;1;1;1;ÈÑÒÈÍÀ;85;83;74;59;52;38;ËÎÆÜ;ËÎÆÜ;
99;56;20;19;46;95;1;1;1;1;1;1;ÈÑÒÈÍÀ;99;95;56;46;20;19;ËÎÆÜ;ËÎÆÜ;
98;91;19;22;9;15;1;1;1;1;1;1;ÈÑÒÈÍÀ;98;91;22;19;15;9;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
96;60;5;93;99;63;1;1;1;1;1;1;ÈÑÒÈÍÀ;99;96;93;63;60;5;ËÎÆÜ;ËÎÆÜ;
1;42;67;7;77;56;1;1;1;1;1;1;ÈÑÒÈÍÀ;77;67;56;42;7;1;ËÎÆÜ;ËÎÆÜ;
32;7;35;31;43;6;1;1;1;1;1;1;ÈÑÒÈÍÀ;43;35;32;31;7;6;ËÎÆÜ;ËÎÆÜ;
30;36;58;91;16;57;1;1;1;1;1;1;ÈÑÒÈÍÀ;91;58;57;36;30;16;ËÎÆÜ;ËÎÆÜ;
30;57;9;2;63;8;1;1;1;1;1;1;ÈÑÒÈÍÀ;63;57;30;9;8;2;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
51;81;54;52;21;37;1;1;1;1;1;1;ÈÑÒÈÍÀ;81;54;52;51;37;21;ËÎÆÜ;ËÎÆÜ;
32;1;16;88;14;81;1;1;1;1;1;1;ÈÑÒÈÍÀ;88;81;32;16;14;1;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
51;35;37;54;22;34;1;1;1;1;1;1;ÈÑÒÈÍÀ;54;51;37;35;34;22;ËÎÆÜ;ËÎÆÜ;
36;79;62;87;17;58;1;1;1;1;1;1;ÈÑÒÈÍÀ;87;79;62;58;36;17;ËÎÆÜ;ËÎÆÜ;
68;90;14;71;75;76;1;1;1;1;1;1;ÈÑÒÈÍÀ;90;76;75;71;68;14;ËÎÆÜ;ËÎÆÜ;
65;15;40;34;29;97;1;1;1;1;1;1;ÈÑÒÈÍÀ;97;65;40;34;29;15;ËÎÆÜ;ËÎÆÜ;
74;86;44;16;32;8;1;1;1;1;1;1;ÈÑÒÈÍÀ;86;74;44;32;16;8;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
16;55;29;71;47;13;1;1;1;1;1;1;ÈÑÒÈÍÀ;71;55;47;29;16;13;ËÎÆÜ;ËÎÆÜ;
74;40;20;3;13;34;1;1;1;1;1;1;ÈÑÒÈÍÀ;74;40;34;20;13;3;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
98;11;66;91;23;50;1;1;1;1;1;1;ÈÑÒÈÍÀ;98;91;66;50;23;11;ËÎÆÜ;ËÎÆÜ;
100;48;53;15;22;83;1;1;1;1;1;1;ÈÑÒÈÍÀ;100;83;53;48;22;15;ËÎÆÜ;ËÎÆÜ;
68;74;94;81;16;55;1;1;1;1;1;1;ÈÑÒÈÍÀ;94;81;74;68;55;16;ËÎÆÜ;ËÎÆÜ;
91;44;12;84;61;16;1;1;1;1;1;1;ÈÑÒÈÍÀ;91;84;61;44;16;12;ËÎÆÜ;ËÎÆÜ;
1;3;67;61;66;32;1;1;1;1;1;1;ÈÑÒÈÍÀ;67;66;61;32;3;1;ËÎÆÜ;ËÎÆÜ;
43;42;7;86;55;47;1;1;1;1;1;1;ÈÑÒÈÍÀ;86;55;47;43;42;7;ËÎÆÜ;ËÎÆÜ;
85;84;44;83;90;19;1;1;1;1;1;1;ÈÑÒÈÍÀ;90;85;84;83;44;19;ËÎÆÜ;ËÎÆÜ;
8;25;86;91;88;35;1;1;1;1;1;1;ÈÑÒÈÍÀ;91;88;86;35;25;8;ËÎÆÜ;ËÎÆÜ;
9;64;17;46;50;88;1;1;1;1;1;1;ÈÑÒÈÍÀ;88;64;50;46;17;9;ËÎÆÜ;ËÎÆÜ;
41;65;72;36;54;73;1;1;1;1;1;1;ÈÑÒÈÍÀ;73;72;65;54;41;36;ËÎÆÜ;ËÎÆÜ;
82;29;37;31;96;24;1;1;1;1;1;1;ÈÑÒÈÍÀ;96;82;37;31;29;24;ËÎÆÜ;ËÎÆÜ;
36;78;21;90;48;13;1;1;1;1;1;1;ÈÑÒÈÍÀ;90;78;48;36;21;13;ËÎÆÜ;ËÎÆÜ;
76;32;78;12;95;22;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;78;76;32;22;12;ËÎÆÜ;ËÎÆÜ;
92;28;34;95;73;17;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;92;73;34;28;17;ËÎÆÜ;ËÎÆÜ;
34;18;87;29;93;44;1;1;1;1;1;1;ÈÑÒÈÍÀ;93;87;44;34;29;18;ËÎÆÜ;ËÎÆÜ;
27;15;55;92;31;81;1;1;1;1;1;1;ÈÑÒÈÍÀ;92;81;55;31;27;15;ËÎÆÜ;ËÎÆÜ;
34;46;51;4;3;69;1;1;1;1;1;1;ÈÑÒÈÍÀ;69;51;46;34;4;3;ËÎÆÜ;ËÎÆÜ;
61;90;95;91;18;68;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;91;90;68;61;18;ËÎÆÜ;ËÎÆÜ;
81;14;55;32;15;88;1;1;1;1;1;1;ÈÑÒÈÍÀ;88;81;55;32;15;14;ËÎÆÜ;ËÎÆÜ;
57;3;94;15;7;19;1;1;1;1;1;1;ÈÑÒÈÍÀ;94;57;19;15;7;3;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
18;14;20;80;73;7;1;1;1;1;1;1;ÈÑÒÈÍÀ;80;73;20;18;14;7;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
74;14;67;10;57;41;1;1;1;1;1;1;ÈÑÒÈÍÀ;74;67;57;41;14;10;ËÎÆÜ;ËÎÆÜ;
80;71;5;53;60;8;1;1;1;1;1;1;ÈÑÒÈÍÀ;80;71;60;53;8;5;ËÎÆÜ;ËÎÆÜ;
28;53;23;30;92;43;1;1;1;1;1;1;ÈÑÒÈÍÀ;92;53;43;30;28;23;ËÎÆÜ;ËÎÆÜ;
29;6;1;46;78;47;1;1;1;1;1;1;ÈÑÒÈÍÀ;78;47;46;29;6;1;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
31;11;100;22;35;23;1;1;1;1;1;1;ÈÑÒÈÍÀ;100;35;31;23;22;11;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
7;40;76;4;29;53;1;1;1;1;1;1;ÈÑÒÈÍÀ;76;53;40;29;7;4;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
14;2;54;62;79;77;1;1;1;1;1;1;ÈÑÒÈÍÀ;79;77;62;54;14;2;ËÎÆÜ;ËÎÆÜ;
1;80;63;87;13;68;1;1;1;1;1;1;ÈÑÒÈÍÀ;87;80;68;63;13;1;ËÎÆÜ;ËÎÆÜ;
50;75;36;78;21;43;1;1;1;1;1;1;ÈÑÒÈÍÀ;78;75;50;43;36;21;ËÎÆÜ;ËÎÆÜ;
26;45;1;6;42;73;1;1;1;1;1;1;ÈÑÒÈÍÀ;73;45;42;26;6;1;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
66;22;39;30;74;70;1;1;1;1;1;1;ÈÑÒÈÍÀ;74;70;66;39;30;22;ËÎÆÜ;ËÎÆÜ;
79;69;76;94;9;68;1;1;1;1;1;1;ÈÑÒÈÍÀ;94;79;76;69;68;9;ËÎÆÜ;ËÎÆÜ;
62;59;67;79;35;72;1;1;1;1;1;1;ÈÑÒÈÍÀ;79;72;67;62;59;35;ËÎÆÜ;ËÎÆÜ;
63;65;81;32;80;85;1;1;1;1;1;1;ÈÑÒÈÍÀ;85;81;80;65;63;32;ËÎÆÜ;ËÎÆÜ;
20;95;22;19;32;58;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;58;32;22;20;19;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
6;26;39;95;51;15;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;51;39;26;15;6;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
21;93;52;38;1;95;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;93;52;38;21;1;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
29;75;31;88;30;76;1;1;1;1;1;1;ÈÑÒÈÍÀ;88;76;75;31;30;29;ËÎÆÜ;ËÎÆÜ;
51;26;53;33;10;67;1;1;1;1;1;1;ÈÑÒÈÍÀ;67;53;51;33;26;10;ËÎÆÜ;ËÎÆÜ;
35;25;76;39;82;26;1;1;1;1;1;1;ÈÑÒÈÍÀ;82;76;39;35;26;25;ËÎÆÜ;ËÎÆÜ;
71;86;48;26;58;94;1;1;1;1;1;1;ÈÑÒÈÍÀ;94;86;71;58;48;26;ËÎÆÜ;ËÎÆÜ;
50;21;82;29;19;6;1;1;1;1;1;1;ÈÑÒÈÍÀ;82;50;29;21;19;6;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
56;65;36;10;8;52;1;1;1;1;1;1;ÈÑÒÈÍÀ;65;56;52;36;10;8;ËÎÆÜ;ËÎÆÜ;
46;67;39;74;11;49;1;1;1;1;1;1;ÈÑÒÈÍÀ;74;67;49;46;39;11;ËÎÆÜ;ËÎÆÜ;
17;14;56;78;49;51;1;1;1;1;1;1;ÈÑÒÈÍÀ;78;56;51;49;17;14;ËÎÆÜ;ËÎÆÜ;
32;5;51;46;81;79;1;1;1;1;1;1;ÈÑÒÈÍÀ;81;79;51;46;32;5;ËÎÆÜ;ËÎÆÜ;
76;22;8;60;26;51;1;1;1;1;1;1;ÈÑÒÈÍÀ;76;60;51;26;22;8;ËÎÆÜ;ËÎÆÜ;
27;97;37;86;14;25;1;1;1;1;1;1;ÈÑÒÈÍÀ;97;86;37;27;25;14;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
61;51;62;82;94;63;1;1;1;1;1;1;ÈÑÒÈÍÀ;94;82;63;62;61;51;ËÎÆÜ;ËÎÆÜ;
98;12;17;2;43;60;1;1;1;1;1;1;ÈÑÒÈÍÀ;98;60;43;17;12;2;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
66;100;75;15;58;84;1;1;1;1;1;1;ÈÑÒÈÍÀ;100;84;75;66;58;15;ËÎÆÜ;ËÎÆÜ;
98;3;53;24;58;25;1;1;1;1;1;1;ÈÑÒÈÍÀ;98;58;53;25;24;3;ËÎÆÜ;ËÎÆÜ;
19;11;21;89;14;28;1;1;1;1;1;1;ÈÑÒÈÍÀ;89;28;21;19;14;11;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
84;87;32;67;35;81;1;1;1;1;1;1;ÈÑÒÈÍÀ;87;84;81;67;35;32;ËÎÆÜ;ËÎÆÜ;
99;29;57;88;27;4;1;1;1;1;1;1;ÈÑÒÈÍÀ;99;88;57;29;27;4;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
83;37;2;29;58;71;1;1;1;1;1;1;ÈÑÒÈÍÀ;83;71;58;37;29;2;ËÎÆÜ;ËÎÆÜ;
59;56;57;97;3;30;1;1;1;1;1;1;ÈÑÒÈÍÀ;97;59;57;56;30;3;ËÎÆÜ;ËÎÆÜ;
21;41;76;23;96;10;1;1;1;1;1;1;ÈÑÒÈÍÀ;96;76;41;23;21;10;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
76;95;79;80;63;48;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;80;79;76;63;48;ËÎÆÜ;ËÎÆÜ;
87;5;75;30;6;52;1;1;1;1;1;1;ÈÑÒÈÍÀ;87;75;52;30;6;5;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
92;96;8;99;47;36;1;1;1;1;1;1;ÈÑÒÈÍÀ;99;96;92;47;36;8;ËÎÆÜ;ËÎÆÜ;
96;77;91;42;51;61;1;1;1;1;1;1;ÈÑÒÈÍÀ;96;91;77;61;51;42;ËÎÆÜ;ËÎÆÜ;
84;63;99;69;82;26;1;1;1;1;1;1;ÈÑÒÈÍÀ;99;84;82;69;63;26;ËÎÆÜ;ËÎÆÜ;
49;20;30;61;78;86;1;1;1;1;1;1;ÈÑÒÈÍÀ;86;78;61;49;30;20;ËÎÆÜ;ËÎÆÜ;
85;96;59;75;73;74;1;1;1;1;1;1;ÈÑÒÈÍÀ;96;85;75;74;73;59;ËÎÆÜ;ËÎÆÜ;
85;58;91;84;8;54;1;1;1;1;1;1;ÈÑÒÈÍÀ;91;85;84;58;54;8;ËÎÆÜ;ËÎÆÜ;
14;30;89;25;33;7;1;1;1;1;1;1;ÈÑÒÈÍÀ;89;33;30;25;14;7;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
91;89;17;40;68;9;1;1;1;1;1;1;ÈÑÒÈÍÀ;91;89;68;40;17;9;ËÎÆÜ;ËÎÆÜ;
32;82;62;16;40;94;1;1;1;1;1;1;ÈÑÒÈÍÀ;94;82;62;40;32;16;ËÎÆÜ;ËÎÆÜ;
45;72;25;87;28;63;1;1;1;1;1;1;ÈÑÒÈÍÀ;87;72;63;45;28;25;ËÎÆÜ;ËÎÆÜ;
24;27;47;74;60;95;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;74;60;47;27;24;ËÎÆÜ;ËÎÆÜ;
96;75;31;92;23;38;1;1;1;1;1;1;ÈÑÒÈÍÀ;96;92;75;38;31;23;ËÎÆÜ;ËÎÆÜ;
11;10;39;42;94;41;1;1;1;1;1;1;ÈÑÒÈÍÀ;94;42;41;39;11;10;ËÎÆÜ;ËÎÆÜ;
41;94;86;39;21;36;1;1;1;1;1;1;ÈÑÒÈÍÀ;94;86;41;39;36;21;ËÎÆÜ;ËÎÆÜ;
55;8;86;59;36;71;1;1;1;1;1;1;ÈÑÒÈÍÀ;86;71;59;55;36;8;ËÎÆÜ;ËÎÆÜ;
66;81;92;69;7;50;1;1;1;1;1;1;ÈÑÒÈÍÀ;92;81;69;66;50;7;ËÎÆÜ;ËÎÆÜ;
43;10;34;93;45;53;1;1;1;1;1;1;ÈÑÒÈÍÀ;93;53;45;43;34;10;ËÎÆÜ;ËÎÆÜ;
13;20;39;51;91;86;1;1;1;1;1;1;ÈÑÒÈÍÀ;91;86;51;39;20;13;ËÎÆÜ;ËÎÆÜ;
34;21;5;95;64;28;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;64;34;28;21;5;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
10;67;50;70;57;7;1;1;1;1;1;1;ÈÑÒÈÍÀ;70;67;57;50;10;7;ËÎÆÜ;ËÎÆÜ;
100;68;98;43;28;33;1;1;1;1;1;1;ÈÑÒÈÍÀ;100;98;68;43;33;28;ËÎÆÜ;ËÎÆÜ;
46;70;19;40;72;41;1;1;1;1;1;1;ÈÑÒÈÍÀ;72;70;46;41;40;19;ËÎÆÜ;ËÎÆÜ;
75;53;77;11;10;57;1;1;1;1;1;1;ÈÑÒÈÍÀ;77;75;57;53;11;10;ËÎÆÜ;ËÎÆÜ;
71;32;26;82;46;88;1;1;1;1;1;1;ÈÑÒÈÍÀ;88;82;71;46;32;26;ËÎÆÜ;ËÎÆÜ;
29;94;39;75;67;24;1;1;1;1;1;1;ÈÑÒÈÍÀ;94;75;67;39;29;24;ËÎÆÜ;ËÎÆÜ;
74;96;87;66;60;44;1;1;1;1;1;1;ÈÑÒÈÍÀ;96;87;74;66;60;44;ËÎÆÜ;ËÎÆÜ;
96;39;49;17;30;14;1;1;1;1;1;1;ÈÑÒÈÍÀ;96;49;39;30;17;14;ËÎÆÜ;ËÎÆÜ;
62;38;68;80;100;71;1;1;1;1;1;1;ÈÑÒÈÍÀ;100;80;71;68;62;38;ËÎÆÜ;ËÎÆÜ;
88;81;2;40;79;96;1;1;1;1;1;1;ÈÑÒÈÍÀ;96;88;81;79;40;2;ËÎÆÜ;ËÎÆÜ;
4;43;88;76;64;12;1;1;1;1;1;1;ÈÑÒÈÍÀ;88;76;64;43;12;4;ËÎÆÜ;ËÎÆÜ;
51;7;47;62;75;40;1;1;1;1;1;1;ÈÑÒÈÍÀ;75;62;51;47;40;7;ËÎÆÜ;ËÎÆÜ;
89;41;32;79;22;84;1;1;1;1;1;1;ÈÑÒÈÍÀ;89;84;79;41;32;22;ËÎÆÜ;ËÎÆÜ;
62;66;61;35;44;19;1;1;1;1;1;1;ÈÑÒÈÍÀ;66;62;61;44;35;19;ËÎÆÜ;ËÎÆÜ;
85;3;89;51;67;70;1;1;1;1;1;1;ÈÑÒÈÍÀ;89;85;70;67;51;3;ËÎÆÜ;ËÎÆÜ;
78;66;28;23;17;74;1;1;1;1;1;1;ÈÑÒÈÍÀ;78;74;66;28;23;17;ËÎÆÜ;ËÎÆÜ;
38;42;32;92;43;36;1;1;1;1;1;1;ÈÑÒÈÍÀ;92;43;42;38;36;32;ËÎÆÜ;ËÎÆÜ;
95;41;64;92;76;39;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;92;76;64;41;39;ËÎÆÜ;ËÎÆÜ;
8;95;100;40;2;71;1;1;1;1;1;1;ÈÑÒÈÍÀ;100;95;71;40;8;2;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
78;90;99;15;13;63;1;1;1;1;1;1;ÈÑÒÈÍÀ;99;90;78;63;15;13;ËÎÆÜ;ËÎÆÜ;
35;61;88;54;55;70;1;1;1;1;1;1;ÈÑÒÈÍÀ;88;70;61;55;54;35;ËÎÆÜ;ËÎÆÜ;
16;88;13;93;54;95;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;93;88;54;16;13;ËÎÆÜ;ËÎÆÜ;
67;24;72;27;65;80;1;1;1;1;1;1;ÈÑÒÈÍÀ;80;72;67;65;27;24;ËÎÆÜ;ËÎÆÜ;
35;20;32;58;39;89;1;1;1;1;1;1;ÈÑÒÈÍÀ;89;58;39;35;32;20;ËÎÆÜ;ËÎÆÜ;
89;17;95;26;47;90;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;90;89;47;26;17;ËÎÆÜ;ËÎÆÜ;
47;57;51;60;66;3;1;1;1;1;1;1;ÈÑÒÈÍÀ;66;60;57;51;47;3;ËÎÆÜ;ËÎÆÜ;
72;68;21;38;6;67;1;1;1;1;1;1;ÈÑÒÈÍÀ;72;68;67;38;21;6;ËÎÆÜ;ËÎÆÜ;
36;37;76;23;56;84;1;1;1;1;1;1;ÈÑÒÈÍÀ;84;76;56;37;36;23;ËÎÆÜ;ËÎÆÜ;
6;22;63;13;76;78;1;1;1;1;1;1;ÈÑÒÈÍÀ;78;76;63;22;13;6;ËÎÆÜ;ËÎÆÜ;
38;92;89;91;2;66;1;1;1;1;1;1;ÈÑÒÈÍÀ;92;91;89;66;38;2;ËÎÆÜ;ËÎÆÜ;
9;44;78;76;49;72;1;1;1;1;1;1;ÈÑÒÈÍÀ;78;76;72;49;44;9;ËÎÆÜ;ËÎÆÜ;
44;22;65;12;58;80;1;1;1;1;1;1;ÈÑÒÈÍÀ;80;65;58;44;22;12;ËÎÆÜ;ËÎÆÜ;
67;55;26;58;19;57;1;1;1;1;1;1;ÈÑÒÈÍÀ;67;58;57;55;26;19;ËÎÆÜ;ËÎÆÜ;
48;80;12;24;35;56;1;1;1;1;1;1;ÈÑÒÈÍÀ;80;56;48;35;24;12;ËÎÆÜ;ËÎÆÜ;
3;39;71;17;74;24;1;1;1;1;1;1;ÈÑÒÈÍÀ;74;71;39;24;17;3;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
29;17;2;15;53;78;1;1;1;1;1;1;ÈÑÒÈÍÀ;78;53;29;17;15;2;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
12;71;36;1;39;74;1;1;1;1;1;1;ÈÑÒÈÍÀ;74;71;39;36;12;1;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
41;62;36;78;34;58;1;1;1;1;1;1;ÈÑÒÈÍÀ;78;62;58;41;36;34;ËÎÆÜ;ËÎÆÜ;
56;41;26;77;92;68;1;1;1;1;1;1;ÈÑÒÈÍÀ;92;77;68;56;41;26;ËÎÆÜ;ËÎÆÜ;
20;10;12;4;90;65;1;1;1;1;1;1;ÈÑÒÈÍÀ;90;65;20;12;10;4;ÈÑÒÈÍÀ;ÈÑÒÈÍÀ;
49;10;61;83;34;39;1;1;1;1;1;1;ÈÑÒÈÍÀ;83;61;49;39;34;10;ËÎÆÜ;ËÎÆÜ;
55;49;71;40;81;6;1;1;1;1;1;1;ÈÑÒÈÍÀ;81;71;55;49;40;6;ËÎÆÜ;ËÎÆÜ;
98;94;56;57;14;17;1;1;1;1;1;1;ÈÑÒÈÍÀ;98;94;57;56;17;14;ËÎÆÜ;ËÎÆÜ;
98;38;44;87;10;92;1;1;1;1;1;1;ÈÑÒÈÍÀ;98;92;87;44;38;10;ËÎÆÜ;ËÎÆÜ;
85;55;36;66;51;41;1;1;1;1;1;1;ÈÑÒÈÍÀ;85;66;55;51;41;36;ËÎÆÜ;ËÎÆÜ;
43;92;75;46;1;91;1;1;1;1;1;1;ÈÑÒÈÍÀ;92;91;75;46;43;1;ËÎÆÜ;ËÎÆÜ;
28;87;37;30;21;53;1;1;1;1;1;1;ÈÑÒÈÍÀ;87;53;37;30;28;21;ËÎÆÜ;ËÎÆÜ;
32;62;96;90;92;79;1;1;1;1;1;1;ÈÑÒÈÍÀ;96;92;90;79;62;32;ËÎÆÜ;ËÎÆÜ;
79;49;42;77;36;98;1;1;1;1;1;1;ÈÑÒÈÍÀ;98;79;77;49;42;36;ËÎÆÜ;ËÎÆÜ;
61;40;44;16;100;22;1;1;1;1;1;1;ÈÑÒÈÍÀ;100;61;44;40;22;16;ËÎÆÜ;ËÎÆÜ;
37;7;95;47;90;54;1;1;1;1;1;1;ÈÑÒÈÍÀ;95;90;54;47;37;7;ËÎÆÜ;ËÎÆÜ;
79;82;63;76;73;6;1;1;1;1;1;1;ÈÑÒÈÍÀ;82;79;76;73;63;6;ËÎÆÜ;ËÎÆÜ;
98;48;70;60;45;35;1;1;1;1;1;1;ÈÑÒÈÍÀ;98;70;60;48;45;35;ËÎÆÜ;ËÎÆÜ;
